datetime;label;cluster;retorno_total;pavio_contra
2024-09-17;Lateral;1;0.00048007681228996637;0.00033236087004689984
2024-09-18;Lateral;1;-0.002437403057832927;0.0015141443238053031
2024-09-19;Lateral;1;-0.0021860758086627886;0.0011486161028567193
2024-09-20;Lateral;1;-0.00469060752748696;0.00018762430109947842
2024-09-23;Lateral;1;0.0016767014709244722;0.002743693316058227
2024-09-24;Lateral;1;-0.006405214068996516;0.0002622017455144773
2024-09-25;Lateral;1;-0.0008646941614346404;0.0013158389413135832
2024-09-26;Lateral;1;-0.003265643181562254;0.0014263728839007544
2024-09-27;Lateral;1;0.001902133373116515;0.0011189019841861853
2024-09-30;Lateral;1;0.002629601803155522;0.0011269722013523666
2024-10-01;Lateral;1;0.004962592578668371;0.0013910297379600737
2024-10-02;Lateral;1;-0.0032217449266775293;0.003406902681084284
2024-10-03;Lateral;1;-0.0052540066525551855;0.0006047777441790142
2024-10-04;Lateral;1;-7.577192650123129e-05;0.002538359537791248
2024-10-07;Lateral;1;-0.0012423295561495313;0.004028159469939389
2024-10-08;Lateral;1;-0.0004181396586459878;0.00030410156992435476
2024-10-09;Lateral;1;-0.00022963870177587263;3.827311696264544e-05
2024-10-10;Lateral;1;0.0011901562559987714;0.0002303528237416977
2024-10-11;Lateral;1;0.0030885645896069802;0.0005404988031812216
2024-10-14;Lateral;1;0.0035380533015421296;0.002115140560704534
2024-10-15;Lateral;1;0.004525754612050781;0.0005753077896674721
2024-10-16;Lateral;1;0.004886115913703676;0.0007141246335413064
2024-10-17;Lateral;1;0.0015093200513168817;0.0004527960153950645
2024-10-18;Lateral;1;0.0011328877308258753;0.002152486688569163
2024-10-21;Lateral;1;-0.0018092043270136822;0.0014322867588858316
2024-10-22;Lateral;1;0.0014483915230980333;0.0016770849214819332
2024-10-23;Lateral;1;-0.0035073005222827952;0.00038122831763943424
2024-10-24;Lateral;1;0.002443680794196258;0.002367315769377625
2024-10-25;Lateral;1;0.002123705866737457;0.0008343130190754294
2024-10-28;Lateral;1;0.00015051740357478833;0.001956726246472248
2024-10-29;Lateral;1;-0.00033818058843422386;0.0012399954909254876
2024-10-30;Lateral;1;-0.002036122318162965;0.00045247162625843674
2024-10-31;Lateral;1;-0.0013639980297806237;0.002803773727882393
2024-11-01;Lateral;1;-0.0029032011612804645;0.0004966001986400795
2024-11-04;Lateral;1;0.0034318398474737846;0.0002669208770257388
2024-11-05;Lateral;1;-0.0018232925624857555;0.0020132188710780216
2024-11-06;Lateral;1;-0.003324290244927592;0.0009552558175079287
2024-11-07;Lateral;1;-0.004828184527177398;0.0008298442156086153
2024-11-08;Lateral;1;-0.003442141089108911;0.0012376237623762376
2024-11-11;Lateral;1;-0.0019428793471925393;0.0006217213911016126
2024-11-12;Lateral;1;0.002723629430761449;0.0008170888292284347
2024-11-13;Lateral;1;-0.004391931283765401;0.0016323992382136889
2024-11-14;Lateral;1;0.0011630611770179111;0.0007366054121113437
2024-11-18;Lateral;1;-0.0005054628873595396;0.005093510634161515
2024-11-19;Lateral;1;0.0023686560789034287;0.0002718129926610492
2024-11-21;Lateral;1;-0.001095890410958904;0.0018395303326810175
2024-11-22;Lateral;1;0.002186219012297482;0.000351356626976381
2024-11-25;Lateral;1;0.0010019653936567882;0.0011561139157578327
2024-11-26;Lateral;1;0.0006520905255082471;0.002454929037207518
2024-11-27;Lateral;1;0.0018423274737084517;0.000997927381592078
2024-11-28;Lateral;1;-0.003460343675042271;0.0005505092210294523
2024-11-29;Lateral;1;0.004289436760873923;0.002565644417718982
2024-12-02;Lateral;1;0.002309560785250667;0.0022299207581730576
2024-12-03;Lateral;1;-0.0011079893949586482;0.0006331367971192276
2024-12-04;Lateral;1;0.0031594328817977175;0.0006713794873820149
2024-12-05;Lateral;1;0.0020307740373349996;0.0012887604467702882
2024-12-06;Lateral;1;-0.006932748423485175;0.00019584035094590888
2024-12-09;Lateral;1;0.0016099265716417325;0.0004319315192209526
2024-12-10;Lateral;1;0.0006624581092666199;0.0015587249629802822
2024-12-11;Lateral;1;-0.003467487435228114;0.0021817898468851054
2024-12-12;Lateral;1;-0.0023116404811346627;3.918034713787564e-05
2024-12-13;Lateral;1;-0.0023824650571791614;0.0013897712833545108
