<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.16	13:30:00	110090	110110	109980	110105	66856	262171	5
2023.05.16	13:40:00	110110	110215	109960	110195	80274	315080	5
2023.05.16	13:50:00	110200	110345	110125	110300	65413	268397	5
2023.05.16	14:00:00	110300	110315	110110	110165	57443	225705	5
2023.05.16	14:10:00	110170	110205	110140	110190	29957	121053	5
2023.05.16	14:20:00	110190	110310	110180	110300	42364	172548	5
2023.05.16	14:30:00	110300	110320	110140	110150	52091	215722	5
2023.05.16	14:40:00	110150	110245	110080	110210	48999	201652	5
2023.05.16	14:50:00	110205	110220	110105	110140	40982	173519	5
2023.05.16	15:00:00	110140	110195	110095	110125	34363	149963	5
2023.05.16	15:10:00	110125	110250	110110	110220	47860	212321	5
2023.05.16	15:20:00	110215	110230	110095	110195	48749	211230	5
2023.05.16	15:30:00	110190	110195	110060	110080	46803	207993	5
2023.05.16	15:40:00	110080	110085	109970	109995	47435	185819	5
2023.05.16	15:50:00	109995	110070	109820	109880	67066	264245	5
2023.05.16	16:00:00	109880	109975	109515	109535	96306	385252	5
2023.05.16	16:10:00	109535	109650	109410	109475	107352	432489	5
2023.05.16	16:20:00	109475	109635	109285	109625	99187	428276	5
2023.05.16	16:30:00	109630	109730	109565	109605	65534	283218	5
2023.05.16	16:40:00	109610	109630	109205	109230	67672	292508	5
2023.05.16	16:50:00	109230	109240	108885	108910	97778	403519	5
2023.05.16	17:00:00	108910	109220	108900	109050	71139	284689	5
2023.05.16	17:10:00	109055	109135	108975	108985	30130	121501	5
2023.05.16	17:20:00	108985	109000	108785	108840	61662	207965	5
2023.05.16	17:30:00	108840	108900	108770	108900	32150	102600	5
2023.05.16	17:40:00	108900	108970	108870	108955	29711	99196	5
2023.05.16	17:50:00	108955	109125	108955	109050	11251	49878	5
2023.05.17	09:00:00	109400	109490	109155	109230	126206	329732	5
2023.05.17	09:10:00	109225	109435	109150	109360	91178	265883	5
2023.05.17	09:20:00	109360	109670	109330	109590	103125	288557	5
2023.05.17	09:30:00	109585	109735	109545	109675	96100	276703	5
2023.05.17	09:40:00	109670	109825	109530	109730	146335	434819	5
2023.05.17	09:50:00	109730	109870	109685	109760	94214	297700	5
2023.05.17	10:00:00	109755	110490	109735	110445	262781	913060	5
2023.05.17	10:10:00	110450	110795	110240	110555	252953	873791	5
2023.05.17	10:20:00	110550	110565	110300	110425	154759	505157	5
2023.05.17	10:30:00	110425	110490	110095	110310	172045	555773	5
2023.05.17	10:40:00	110305	110625	110240	110300	166679	574395	5
2023.05.17	10:50:00	110295	110365	110105	110150	133287	457333	5
2023.05.17	11:00:00	110150	110340	110015	110305	121473	433257	5
2023.05.17	11:10:00	110300	110335	110020	110145	93112	312508	5
2023.05.17	11:20:00	110145	110415	110095	110365	107530	373133	5
2023.05.17	11:30:00	110365	110410	110130	110145	88770	302984	5
2023.05.17	11:40:00	110140	110250	110000	110155	98990	365586	5
2023.05.17	11:50:00	110155	110255	109980	110080	100040	366847	5
2023.05.17	12:00:00	110085	110155	109905	110000	92841	329999	5
2023.05.17	12:10:00	110005	110175	109935	110120	92756	336104	5
2023.05.17	12:20:00	110115	110285	110040	110175	87212	309803	5
2023.05.17	12:30:00	110180	110205	110090	110140	51827	177518	5
2023.05.17	12:40:00	110145	110245	110120	110160	46965	167513	5
2023.05.17	12:50:00	110160	110200	110045	110080	50291	184146	5
2023.05.17	13:00:00	110085	110285	110075	110220	46222	167758	5
2023.05.17	13:10:00	110215	110275	110200	110240	32304	110093	5
2023.05.17	13:20:00	110240	110375	110230	110360	56037	199291	5
2023.05.17	13:30:00	110360	110460	110325	110420	68158	249407	5
2023.05.17	13:40:00	110425	110565	110360	110530	84226	322001	5
2023.05.17	13:50:00	110535	110630	110395	110445	85424	329831	5
2023.05.17	14:00:00	110445	110495	110240	110355	102220	392095	5
2023.05.17	14:10:00	110350	110400	110225	110280	57654	220893	5
2023.05.17	14:20:00	110280	110355	110255	110345	40757	145446	5
2023.05.17	14:30:00	110345	110425	110315	110390	52486	200963	5
2023.05.17	14:40:00	110385	110470	110350	110420	48467	184050	5
2023.05.17	14:50:00	110425	110480	110335	110375	47074	176701	5
2023.05.17	15:00:00	110380	110390	110250	110345	51555	187740	5
2023.05.17	15:10:00	110345	110425	110310	110360	56544	207991	5
2023.05.17	15:20:00	110355	110380	110200	110245	54066	220780	5
2023.05.17	15:30:00	110240	110375	110210	110300	66485	267874	5
2023.05.17	15:40:00	110300	110415	110280	110340	57026	230514	5
2023.05.17	15:50:00	110340	110365	110260	110315	34918	139962	5
2023.05.17	16:00:00	110310	110530	110300	110495	66576	255069	5
2023.05.17	16:10:00	110495	110545	110355	110380	64727	261878	5
2023.05.17	16:20:00	110375	110420	110300	110360	55757	220380	5
2023.05.17	16:30:00	110360	110385	110270	110330	54644	214300	5
2023.05.17	16:40:00	110330	110450	110300	110430	45868	177289	5
2023.05.17	16:50:00	110430	110580	110420	110550	54683	217199	5
2023.05.17	17:00:00	110550	110555	110445	110520	41448	145066	5
2023.05.17	17:10:00	110520	110580	110470	110525	37337	136344	5
2023.05.17	17:20:00	110525	110630	110515	110605	26578	94041	5
2023.05.17	17:30:00	110600	110720	110595	110700	38242	135498	5
2023.05.17	17:40:00	110700	110800	110655	110745	39227	136891	5
2023.05.17	17:50:00	110750	110815	110695	110695	9059	37110	5
2023.05.18	09:00:00	110450	110565	110130	110160	119874	303898	5
2023.05.18	09:10:00	110160	110200	109935	109950	99460	300151	5
2023.05.18	09:20:00	109950	110060	109880	110015	95232	272519	5
2023.05.18	09:30:00	110015	110035	109550	109650	189405	555441	5
2023.05.18	09:40:00	109645	109855	109640	109795	96848	309488	5
2023.05.18	09:50:00	109790	109875	109740	109825	79360	278485	5
2023.05.18	10:00:00	109835	110370	109805	110260	187298	645663	5
2023.05.18	10:10:00	110260	110310	110050	110145	142164	491385	5
2023.05.18	10:20:00	110150	110415	109980	110350	136487	452903	5
2023.05.18	10:30:00	110350	110405	109805	109985	215350	741831	5
2023.05.18	10:40:00	109985	110235	109965	109990	151712	533307	5
2023.05.18	10:50:00	109995	110155	109895	109995	116598	403272	5
2023.05.18	11:00:00	109995	110215	109710	110135	160819	578320	5
2023.05.18	11:10:00	110130	110465	110110	110375	135567	497703	5
2023.05.18	11:20:00	110380	110425	110235	110330	115207	433046	5
2023.05.18	11:30:00	110325	110490	110235	110320	109319	403348	5
2023.05.18	11:40:00	110325	110385	110205	110325	89624	342552	5
2023.05.18	11:50:00	110325	110335	109945	109985	95107	350062	5
2023.05.18	12:00:00	109990	110170	109960	110100	84334	332661	5
2023.05.18	12:10:00	110105	110285	110100	110145	76453	292197	5
2023.05.18	12:20:00	110145	110280	110110	110250	50529	191970	5
2023.05.18	12:30:00	110245	110335	110180	110255	48705	186346	5
2023.05.18	12:40:00	110260	110280	110110	110190	58364	217419	5
2023.05.18	12:50:00	110195	110310	110165	110265	40194	154833	5
2023.05.18	13:00:00	110270	110305	110165	110230	41041	167082	5
2023.05.18	13:10:00	110225	110380	110145	110315	62433	243053	5
