datetime;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick;label
2024-10-03 11:40:00;131665;131715;131745;131540;293505;77836;Venda
2024-10-03 11:45:00;131710;131650;131775;131635;193662;52765;Venda
2024-10-03 11:50:00;131650;131710;131820;131650;172560;47333;Venda
2024-10-03 11:55:00;131705;131585;131720;131565;144995;40037;Venda
2024-10-04 09:00:00;132150;131855;132600;131810;439378;166733;Lateral
2024-10-04 09:05:00;131860;132050;132140;131830;268170;95550;Lateral
2024-10-04 09:10:00;132050;131995;132075;131885;175752;56047;Lateral
2024-10-04 09:15:00;131990;131875;132000;131780;207496;68065;Lateral
2024-10-04 09:20:00;131880;132050;132085;131840;144166;46287;Lateral
2024-10-04 09:25:00;132055;131935;132095;131825;178055;58952;Lateral
2024-10-04 09:30:00;131910;131625;132295;131335;662387;205713;Lateral
2024-10-04 09:35:00;131625;131660;131795;131550;305424;104259;Lateral
2024-10-04 09:40:00;131660;131600;131740;131425;374870;123711;Lateral
2024-10-04 09:45:00;131595;131510;131650;131435;288992;94842;Lateral
2024-10-04 09:50:00;131510;131485;131625;131470;152668;50031;Lateral
2024-10-04 09:55:00;131480;131525;131565;131450;136952;45742;Lateral
2024-10-04 10:00:00;131525;131495;131565;131395;242337;77601;Lateral
2024-10-04 10:05:00;131500;131810;131840;131500;356168;118008;Lateral
2024-10-04 10:10:00;131810;131640;131825;131440;393260;130280;Lateral
2024-10-04 10:15:00;131640;131695;131880;131535;385425;126239;Lateral
2024-10-04 10:20:00;131695;131865;131870;131660;209654;70469;Lateral
2024-10-04 10:25:00;131865;131850;131965;131700;284296;90939;Lateral
2024-10-04 10:30:00;131845;131755;131915;131560;391395;112874;Lateral
2024-10-04 10:35:00;131755;132020;132080;131650;355743;107475;Lateral
2024-10-04 10:40:00;132020;132020;132200;131900;406015;118711;Lateral
2024-10-04 10:45:00;132025;131980;132105;131935;191062;56481;Lateral
2024-10-04 10:50:00;131980;131850;132015;131830;190394;55188;Lateral
2024-10-04 10:55:00;131850;131980;132020;131850;192676;54930;Lateral
2024-10-04 11:00:00;131975;132005;132035;131890;159287;40311;Lateral
2024-10-04 11:05:00;132005;131970;132115;131925;230582;61397;Lateral
2024-10-04 11:10:00;131970;132170;132215;131900;218806;61650;Lateral
2024-10-04 11:15:00;132170;132185;132310;132150;245290;66319;Lateral
2024-10-04 11:20:00;132185;132115;132215;132050;196131;51778;Lateral
2024-10-04 11:25:00;132115;131990;132165;131950;177193;48445;Lateral
2024-10-04 11:30:00;131985;131985;132025;131865;227611;60240;Lateral
2024-10-04 11:35:00;131990;131885;132045;131880;146066;40269;Lateral
2024-10-04 11:40:00;131885;131895;131980;131840;196162;48662;Lateral
2024-10-04 11:45:00;131890;131975;131990;131840;124699;32775;Lateral
2024-10-04 11:50:00;131970;131990;132060;131930;128416;36280;Lateral
2024-10-04 11:55:00;131995;131965;132045;131930;76574;21476;Lateral
2024-10-07 09:00:00;131910;132535;132540;131850;352059;141317;Lateral
2024-10-07 09:05:00;132530;132760;132915;132505;384389;127741;Lateral
2024-10-07 09:10:00;132760;132815;132900;132740;166690;57018;Lateral
2024-10-07 09:15:00;132815;132780;132885;132700;192927;66409;Lateral
2024-10-07 09:20:00;132775;132950;132980;132750;212880;64820;Lateral
2024-10-07 09:25:00;132955;132935;133000;132805;222024;67905;Lateral
2024-10-07 09:30:00;132930;132940;132960;132855;134467;42223;Lateral
2024-10-07 09:35:00;132935;133010;133050;132895;201306;64080;Lateral
2024-10-07 09:40:00;133010;133040;133100;132925;218417;68456;Lateral
2024-10-07 09:45:00;133035;133055;133080;132990;104025;33515;Lateral
2024-10-07 09:50:00;133060;133065;133130;133025;109964;35753;Lateral
2024-10-07 09:55:00;133070;133165;133165;132975;161238;53296;Lateral
2024-10-07 10:00:00;133165;133075;133200;132995;252722;79590;Lateral
2024-10-07 10:05:00;133075;132910;133125;132900;223490;75112;Lateral
2024-10-07 10:10:00;132915;132565;132965;132550;371302;117480;Lateral
2024-10-07 10:15:00;132565;132470;132730;132450;429136;133992;Lateral
2024-10-07 10:20:00;132470;132280;132515;132210;313871;96964;Lateral
2024-10-07 10:25:00;132285;132085;132340;132050;265184;83038;Lateral
2024-10-07 10:30:00;132090;132050;132175;131965;296239;87348;Lateral
2024-10-07 10:35:00;132055;132375;132420;132040;272582;81589;Lateral
2024-10-07 10:40:00;132375;132770;132805;132325;359021;102805;Lateral
2024-10-07 10:45:00;132770;132715;132890;132685;284845;83594;Lateral
2024-10-07 10:50:00;132715;132800;132840;132645;283300;81924;Lateral
2024-10-07 10:55:00;132805;132810;132865;132720;141496;43190;Lateral
2024-10-07 11:00:00;132815;133075;133075;132810;276740;73466;Lateral
2024-10-07 11:05:00;133075;133185;133245;133030;283222;76339;Lateral
2024-10-07 11:10:00;133185;133315;133350;133055;301132;83140;Lateral
2024-10-07 11:15:00;133315;133235;133320;133175;174218;50017;Lateral
2024-10-07 11:20:00;133235;133190;133255;133170;98460;30433;Lateral
2024-10-07 11:25:00;133185;133130;133195;133065;158446;44404;Lateral
2024-10-07 11:30:00;133130;132970;133135;132895;213845;56524;Lateral
2024-10-07 11:35:00;132970;132855;133010;132835;136680;36941;Lateral
2024-10-07 11:40:00;132855;132915;132950;132850;115505;32841;Lateral
2024-10-07 11:45:00;132915;132830;132920;132775;157269;43450;Lateral
2024-10-07 11:50:00;132830;132835;132860;132790;88935;23984;Lateral
2024-10-07 11:55:00;132840;132650;132850;132635;160187;42769;Lateral
2024-10-08 09:00:00;131385;131000;131700;131000;476119;170229;Venda
2024-10-08 09:05:00;131000;131120;131130;130810;411301;134431;Venda
2024-10-08 09:10:00;131120;131205;131225;130905;318984;101146;Venda
2024-10-08 09:15:00;131200;131335;131445;131150;314881;95128;Venda
2024-10-08 09:20:00;131330;131390;131500;131300;226104;70283;Venda
2024-10-08 09:25:00;131390;131220;131425;131185;266562;85111;Venda
2024-10-08 09:30:00;131220;131095;131260;131060;225546;69728;Venda
2024-10-08 09:35:00;131095;131050;131115;131025;119693;37313;Venda
2024-10-08 09:40:00;131050;130965;131135;130945;252494;75168;Venda
2024-10-08 09:45:00;130965;130815;131030;130790;309573;91470;Venda
2024-10-08 09:50:00;130820;130870;130925;130805;137549;43080;Venda
2024-10-08 09:55:00;130870;130835;130915;130680;342090;102379;Venda
2024-10-08 10:00:00;130840;130970;131015;130730;341695;104003;Venda
2024-10-08 10:05:00;130970;130740;130995;130715;322082;98456;Venda
2024-10-08 10:10:00;130735;130780;130805;130600;357237;114450;Venda
2024-10-08 10:15:00;130775;130970;131000;130705;371357;114237;Venda
2024-10-08 10:20:00;130970;131060;131130;130960;307754;93872;Venda
2024-10-08 10:25:00;131055;131060;131100;130925;256092;77079;Venda
2024-10-08 10:30:00;131060;131205;131330;130985;415413;128083;Venda
2024-10-08 10:35:00;131210;131395;131430;131185;247389;78779;Venda
2024-10-08 10:40:00;131390;131290;131405;131050;367921;116388;Venda
2024-10-08 10:45:00;131290;131275;131390;131200;241392;75837;Venda
2024-10-08 10:50:00;131280;131285;131305;131140;193713;59895;Venda
2024-10-08 10:55:00;131285;131535;131595;131240;312307;92976;Venda
2024-10-08 11:00:00;131535;131475;131535;131335;274025;75580;Venda
2024-10-08 11:05:00;131475;131540;131550;131425;169678;47370;Venda
2024-10-08 11:10:00;131545;131460;131575;131400;206236;55933;Venda
2024-10-08 11:15:00;131455;131350;131460;131210;290255;80473;Venda
2024-10-08 11:20:00;131355;131160;131390;131125;210828;60718;Venda
2024-10-08 11:25:00;131155;131085;131195;131015;193852;54567;Venda
2024-10-08 11:30:00;131085;131170;131195;131015;202107;53456;Venda
2024-10-08 11:35:00;131170;131150;131210;131050;197954;52093;Venda
2024-10-08 11:40:00;131155;131245;131310;131120;200225;52351;Venda
2024-10-08 11:45:00;131240;131355;131360;131195;144086;39492;Venda
2024-10-08 11:50:00;131355;131475;131480;131325;136238;36332;Venda
2024-10-08 11:55:00;131475;131480;131565;131435;152578;39847;Venda
2024-10-09 09:00:00;131750;131230;131825;131220;392865;149899;Lateral
2024-10-09 09:05:00;131230;131100;131235;131020;279623;91526;Lateral
2024-10-09 09:10:00;131095;131125;131160;130970;258064;79414;Lateral
2024-10-09 09:15:00;131125;131050;131205;130970;266423;81288;Lateral
2024-10-09 09:20:00;131050;130985;131090;130980;141174;42585;Lateral
2024-10-09 09:25:00;130985;130915;131005;130875;232727;70705;Lateral
2024-10-09 09:30:00;130920;130930;130965;130830;234486;67038;Lateral
2024-10-09 09:35:00;130930;130845;131000;130830;243316;71571;Lateral
2024-10-09 09:40:00;130845;130825;130915;130805;197764;52963;Lateral
2024-10-09 09:45:00;130820;130830;130870;130780;142903;41607;Lateral
2024-10-09 09:50:00;130835;130740;130850;130720;181095;51310;Lateral
2024-10-09 09:55:00;130740;130775;130800;130705;149746;41933;Lateral
2024-10-09 10:00:00;130780;130670;130845;130640;273559;77583;Lateral
2024-10-09 10:05:00;130675;130635;130725;130625;164253;45241;Lateral
2024-10-09 10:10:00;130640;130660;130710;130580;239059;66789;Lateral
2024-10-09 10:15:00;130655;130675;130715;130605;153958;44189;Lateral
2024-10-09 10:20:00;130675;130655;130710;130590;143536;37952;Lateral
2024-10-09 10:25:00;130650;130440;130660;130370;335005;88444;Lateral
2024-10-09 10:30:00;130440;130440;130525;130315;362611;96941;Lateral
2024-10-09 10:35:00;130440;130410;130515;130270;346074;95655;Lateral
2024-10-09 10:40:00;130410;130700;130730;130365;333665;98090;Lateral
2024-10-09 10:45:00;130700;130580;130780;130575;317462;89434;Lateral
2024-10-09 10:50:00;130575;130560;130600;130485;214100;61484;Lateral
2024-10-09 10:55:00;130565;130635;130740;130560;248670;68822;Lateral
2024-10-09 11:00:00;130640;130450;130645;130440;229104;62497;Lateral
2024-10-09 11:05:00;130450;130245;130460;130225;344090;88033;Lateral
2024-10-09 11:10:00;130245;130310;130360;130225;187859;52305;Lateral
2024-10-09 11:15:00;130310;130285;130310;130190;176840;45822;Lateral
2024-10-09 11:20:00;130290;130340;130345;130235;133633;34994;Lateral
2024-10-09 11:25:00;130340;130355;130425;130310;183886;45574;Lateral
2024-10-09 11:30:00;130355;130275;130375;130210;230852;59789;Lateral
2024-10-09 11:35:00;130275;130190;130275;130105;277931;70936;Lateral
2024-10-09 11:40:00;130190;130300;130330;130150;142382;38061;Lateral
2024-10-09 11:45:00;130295;130325;130370;130230;170875;43806;Lateral
2024-10-09 11:50:00;130330;130475;130480;130315;189843;47260;Lateral
2024-10-09 11:55:00;130475;130610;130615;130465;189187;47280;Lateral
2024-10-10 09:00:00;130240;130355;130390;130080;372015;130920;Compra
2024-10-10 09:05:00;130350;130215;130370;130095;253998;91014;Compra
2024-10-10 09:10:00;130220;130180;130290;130180;123658;42356;Compra
2024-10-10 09:15:00;130180;130165;130230;130140;109260;37397;Compra
2024-10-10 09:20:00;130170;130150;130210;130140;56813;18745;Compra
2024-10-10 09:25:00;130150;130135;130220;130120;87777;25645;Compra
2024-10-10 09:30:00;130135;130205;130325;129895;436645;140354;Compra
2024-10-10 09:35:00;130210;130065;130290;130035;225392;76491;Compra
2024-10-10 09:40:00;130065;130205;130260;129975;282015;92957;Compra
2024-10-10 09:45:00;130210;130180;130240;130090;145855;48533;Compra
2024-10-10 09:50:00;130185;130160;130260;130130;148101;47604;Compra
2024-10-10 09:55:00;130160;130285;130365;130150;213291;68245;Compra
2024-10-10 10:00:00;130280;130260;130505;130195;380266;120019;Compra
2024-10-10 10:05:00;130260;130330;130375;130170;246997;81338;Compra
2024-10-10 10:10:00;130330;130235;130440;130210;247081;82838;Compra
2024-10-10 10:15:00;130235;130325;130410;130200;188508;60914;Compra
2024-10-10 10:20:00;130325;130225;130335;130135;194481;64116;Compra
2024-10-10 10:25:00;130230;130295;130330;130175;129226;41931;Compra
2024-10-10 10:30:00;130300;130030;130325;129990;355642;111377;Compra
2024-10-10 10:35:00;130030;130035;130160;129945;287149;91700;Compra
2024-10-10 10:40:00;130035;129980;130235;129965;317705;98432;Compra
2024-10-10 10:45:00;129975;130240;130270;129965;276872;82834;Compra
2024-10-10 10:50:00;130240;130350;130375;130165;208792;65106;Compra
2024-10-10 10:55:00;130350;130235;130440;130210;269050;80937;Compra
2024-10-10 11:00:00;130235;130325;130390;130205;184348;51257;Compra
2024-10-10 11:05:00;130325;130305;130380;130225;166265;48377;Compra
2024-10-10 11:10:00;130310;130390;130415;130300;162859;47204;Compra
2024-10-10 11:15:00;130395;130335;130420;130300;121147;35420;Compra
2024-10-10 11:20:00;130335;130435;130450;130275;153087;42940;Compra
2024-10-10 11:25:00;130430;130485;130515;130370;169295;43732;Compra
2024-10-10 11:30:00;130485;130435;130530;130345;202996;55380;Compra
2024-10-10 11:35:00;130435;130405;130455;130370;97882;27118;Compra
2024-10-10 11:40:00;130405;130425;130480;130345;124234;32793;Compra
2024-10-10 11:45:00;130425;130415;130460;130345;125444;31308;Compra
2024-10-10 11:50:00;130415;130345;130450;130305;126431;32895;Compra
2024-10-10 11:55:00;130345;130390;130440;130340;93398;23850;Compra
2024-10-11 09:00:00;130340;130820;130840;130265;356038;125452;Compra
2024-10-11 09:05:00;130815;130750;130895;130740;249580;79324;Compra
2024-10-11 09:10:00;130750;130785;130850;130740;113853;35122;Compra
2024-10-11 09:15:00;130785;130760;130805;130695;127917;41171;Compra
2024-10-11 09:20:00;130760;130785;130795;130700;98753;29126;Compra
2024-10-11 09:25:00;130785;130780;130875;130750;135047;40721;Compra
2024-10-11 09:30:00;130785;130615;130945;130585;403612;119833;Compra
2024-10-11 09:35:00;130615;130545;130640;130455;362462;103107;Compra
2024-10-11 09:40:00;130545;130375;130550;130360;249115;75401;Compra
2024-10-11 09:45:00;130375;130355;130395;130235;245205;72096;Compra
2024-10-11 09:50:00;130350;130220;130395;130205;204384;62192;Compra
2024-10-11 09:55:00;130215;130245;130275;130200;109639;34779;Compra
2024-10-11 10:00:00;130245;130215;130310;130165;215384;61963;Compra
2024-10-11 10:05:00;130220;130090;130270;130070;232304;68271;Compra
2024-10-11 10:10:00;130085;129980;130170;129935;337132;94059;Compra
2024-10-11 10:15:00;129980;129975;130030;129935;167175;46704;Compra
2024-10-11 10:20:00;129970;129640;129995;129560;422301;115592;Compra
2024-10-11 10:25:00;129635;129660;129700;129515;285804;78759;Compra
2024-10-11 10:30:00;129655;129630;129760;129625;256527;84216;Compra
2024-10-11 10:35:00;129625;129560;129690;129495;285652;79842;Compra
2024-10-11 10:40:00;129565;129565;129670;129515;183224;53114;Compra
2024-10-11 10:45:00;129570;129460;129625;129440;206052;55774;Compra
2024-10-11 10:50:00;129460;129465;129565;129375;239414;64015;Compra
2024-10-11 10:55:00;129465;129515;129530;129405;109046;31851;Compra
2024-10-11 11:00:00;129510;129585;129595;129440;148365;42253;Compra
2024-10-11 11:05:00;129585;129620;129650;129555;141831;40805;Compra
2024-10-11 11:10:00;129620;129645;129665;129565;120879;34918;Compra
2024-10-11 11:15:00;129640;129825;129830;129620;234326;60995;Compra
2024-10-11 11:20:00;129825;129865;129895;129765;210988;55635;Compra
2024-10-11 11:25:00;129860;129920;130145;129860;351812;87062;Compra
2024-10-11 11:30:00;129920;129920;129960;129790;219904;53849;Compra
2024-10-11 11:35:00;129915;129905;129960;129850;103824;28807;Compra
2024-10-11 11:40:00;129910;129990;130055;129880;143198;39401;Compra
2024-10-11 11:45:00;129990;129915;129990;129820;176744;45306;Compra
2024-10-11 11:50:00;129915;129845;129945;129810;109519;31060;Compra
2024-10-11 11:55:00;129840;129910;129945;129815;101458;27895;Compra
2024-10-14 09:00:00;130100;129940;130165;129905;316686;111134;Compra
2024-10-14 09:05:00;129940;129685;129990;129670;240444;79820;Compra
2024-10-14 09:10:00;129690;129705;129750;129640;174330;51234;Compra
2024-10-14 09:15:00;129705;129565;129785;129550;265566;86254;Compra
2024-10-14 09:20:00;129565;129475;129600;129420;190439;63272;Compra
2024-10-14 09:25:00;129475;129485;129570;129420;152554;47541;Compra
2024-10-14 09:30:00;129480;129620;129620;129465;118828;41236;Compra
2024-10-14 09:35:00;129620;129510;129650;129495;167443;56509;Compra
2024-10-14 09:40:00;129515;129825;129830;129510;216624;71843;Compra
2024-10-14 09:45:00;129825;129970;129995;129755;253770;82168;Compra
2024-10-14 09:50:00;129975;130055;130150;129950;241057;75347;Compra
2024-10-14 09:55:00;130055;130115;130125;129920;206159;67185;Compra
2024-10-14 10:00:00;130120;130085;130200;129955;299850;96095;Compra
2024-10-14 10:05:00;130080;130195;130300;130015;283815;93520;Compra
2024-10-14 10:10:00;130195;130240;130420;130160;277310;90408;Compra
2024-10-14 10:15:00;130240;130180;130300;130050;308857;94453;Compra
2024-10-14 10:20:00;130180;130095;130300;129985;306622;94754;Compra
2024-10-14 10:25:00;130095;130065;130150;129955;211582;64285;Compra
2024-10-14 10:30:00;130060;130055;130245;130000;316954;104589;Compra
2024-10-14 10:35:00;130055;129850;130055;129795;375622;114081;Compra
2024-10-14 10:40:00;129855;130285;130310;129790;358970;117200;Compra
2024-10-14 10:45:00;130290;130195;130305;130015;315779;100423;Compra
2024-10-14 10:50:00;130190;130310;130525;130160;381492;114650;Compra
2024-10-14 10:55:00;130310;130010;130385;129995;242463;78321;Compra
2024-10-14 11:00:00;130015;130155;130210;129960;218221;66481;Compra
2024-10-14 11:05:00;130155;130170;130190;130005;181086;50569;Compra
2024-10-14 11:10:00;130170;130070;130190;130045;116615;34698;Compra
2024-10-14 11:15:00;130070;129885;130095;129875;183922;52126;Compra
2024-10-14 11:20:00;129885;129965;130015;129815;237617;63924;Compra
2024-10-14 11:25:00;129965;129805;129995;129740;217977;58925;Compra
2024-10-14 11:30:00;129810;129885;129920;129775;147062;42373;Compra
2024-10-14 11:35:00;129885;129940;129960;129820;151432;40622;Compra
2024-10-14 11:40:00;129940;129970;129980;129815;142381;40122;Compra
2024-10-14 11:45:00;129965;130135;130145;129950;173926;49665;Compra
2024-10-14 11:50:00;130135;130340;130355;130100;207805;56007;Compra
2024-10-14 11:55:00;130340;130475;130570;130320;257407;66975;Compra
2024-10-15 09:00:00;130610;130985;131015;130410;438391;138877;Compra
2024-10-15 09:05:00;130980;130990;131140;130870;273442;92324;Compra
2024-10-15 09:10:00;130990;131020;131045;130900;186004;56000;Compra
2024-10-15 09:15:00;131020;131095;131195;130935;279919;88204;Compra
2024-10-15 09:20:00;131095;130940;131125;130920;162855;51939;Compra
2024-10-15 09:25:00;130940;130865;130965;130765;257437;81711;Compra
2024-10-15 09:30:00;130865;130865;131100;130750;372527;118194;Compra
2024-10-15 09:35:00;130870;130850;130900;130765;142298;44783;Compra
2024-10-15 09:40:00;130855;130790;130860;130785;83750;25593;Compra
2024-10-15 09:45:00;130790;130725;130805;130710;115480;35569;Compra
